,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
858,15351762,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36428,4.93597,Entire home/apt,2,1.0,2.0,10,141.0,4,8,True,2,2,4.96,True,70.5,564.0,0.05,0.19,0.16,4.99,1.0,525.0
859,15351988,0.55,False,Centrum-West,52.37958,4.89447,Entire home/apt,4,3.0,5.0,15,339.0,7,1124,True,0,0,4.76,False,84.75,2373.0,0.09,0.1,0.16,4.99,0.0,525.0
860,15382115,0.8200000000000001,False,Centrum-Oost,52.36849,4.9149,Entire home/apt,2,1.0,1.0,1,130.0,5,1125,True,0,0,4.94,False,65.0,650.0,0.05,0.17,0.14,4.99,0.0,525.0
861,15404775,0.6599999999999999,False,Centrum-West,52.37456,4.89188,Private room,2,1.0,1.0,5,101.0,2,1125,True,0,0,4.5,True,50.5,202.0,0.06,0.22,0.19,4.99,1.0,525.0
862,15416044,0.72,False,De Baarsjes - Oud-West,52.36707,4.8726,Entire home/apt,2,1.0,1.0,12,275.0,2,7,True,3,1,4.81,False,137.5,550.0,0.13,0.27,0.39,4.99,1.0,525.0
863,15465365,0.65,True,Centrum-West,52.37003,4.8779,Private room,2,1.0,1.0,5,93.0,4,7,True,0,1,4.95,False,46.5,372.0,0.05,0.12,0.15,4.99,1.0,525.0
864,15481220,0.43,False,Slotervaart,52.34927,4.83232,Entire home/apt,4,4.0,4.0,19,475.0,5,1125,True,0,0,4.48,False,118.75,2375.0,0.13,0.13,0.26,10.99,1.0,525.0
865,15504280,0.67,False,Watergraafsmeer,52.35083,4.92117,Entire home/apt,2,1.0,1.0,6,200.0,3,1125,True,0,1,4.86,False,100.0,600.0,0.1,0.15,0.25,4.99,1.0,525.0
866,15546882,1.0,False,IJburg - Zeeburgereiland,52.3603,4.97647,Entire home/apt,3,1.0,3.0,4,149.0,3,1125,True,0,0,4.86,True,49.67,447.0,0.07,0.11,0.17,4.99,1.0,525.0
867,15564496,0.0,False,Zuid,52.35128,4.85429,Entire home/apt,3,1.0,3.0,6,226.0,14,365,True,4,0,4.88,False,75.33,3164.0,0.06,0.2,0.16,4.99,1.0,525.0
868,15574248,0.0,False,Slotervaart,52.36497,4.82948,Entire home/apt,4,2.0,2.0,6,175.0,3,7,True,0,0,4.56,False,43.75,525.0,0.07,0.21,0.21,4.99,1.0,525.0
869,15591889,0.14,False,Zuid,52.34835,4.88619,Entire home/apt,3,2.0,2.0,7,120.0,4,14,True,0,0,5.0,False,40.0,480.0,0.06,0.11,0.18,4.99,1.0,525.0
870,15599773,0.0,False,De Baarsjes - Oud-West,52.35795,4.85598,Entire home/apt,4,4.0,4.0,7,142.0,3,1125,True,1,0,5.0,False,35.5,426.0,0.06,0.1,0.15,4.99,1.0,525.0
871,15611604,0.31,False,Zuid,52.34763,4.86774,Entire home/apt,4,3.0,3.0,12,331.0,4,1125,True,5,2,4.89,False,82.75,1324.0,0.12,0.16,0.23,4.99,1.0,525.0
872,15630976,1.0,False,De Baarsjes - Oud-West,52.3733,4.85328,Entire home/apt,2,1.0,1.0,6,115.0,5,1125,True,2,0,5.0,False,57.5,575.0,0.07,0.12,0.17,4.99,1.0,525.0
873,15642871,1.0,True,De Pijp - Rivierenbuurt,52.35076,4.88956,Entire home/apt,2,1.0,1.0,6,163.0,2,1125,True,1,0,4.98,False,81.5,326.0,0.06,0.17,0.18,4.99,1.0,525.0
874,15658599,0.92,False,De Baarsjes - Oud-West,52.37333,4.86027,Entire home/apt,2,2.0,2.0,9,229.0,3,9,True,0,0,4.96,False,114.5,687.0,0.09,0.29,0.26,4.99,1.0,525.0
875,15659592,0.8600000000000001,True,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,1,1.0,1.0,1,90.0,6,23,True,15,2,4.81,False,90.0,540.0,0.05,0.13,0.15,4.99,1.0,525.0
876,15713472,0.32999999999999996,False,Zuid,52.34966,4.84726,Entire home/apt,2,1.0,1.0,9,200.0,3,1125,True,1,0,4.72,False,100.0,600.0,0.09,0.24,0.3,4.99,1.0,525.0
877,15752260,0.33,False,De Baarsjes - Oud-West,52.375,4.86429,Entire home/apt,2,2.0,2.0,7,220.0,10,60,True,17,0,4.89,False,110.0,2200.0,0.08,0.22,0.15,4.99,1.0,525.0
878,15757001,0.52,False,Centrum-West,52.37944,4.8944,Entire home/apt,4,2.0,2.0,13,262.0,5,1124,True,0,0,4.78,True,65.5,1310.0,0.1,0.14,0.25,4.99,1.0,525.0
879,15771182,1.0,False,Bos en Lommer,52.38502,4.85134,Entire home/apt,2,1.0,1.0,1,95.0,3,13,True,0,0,4.89,False,47.5,285.0,0.06,0.12,0.15,4.99,1.0,525.0
880,15771785,1.0,True,Oud-Noord,52.39591,4.9098,Entire home/apt,12,1.0,12.0,17,442.0,3,1125,True,5,7,4.37,True,36.83,1326.0,0.04,0.18,0.16,10.99,1.0,525.0
881,15780515,1.0,True,Zuid,52.35896,4.8701,Entire home/apt,2,1.0,1.0,2,166.0,3,31,True,0,3,4.94,False,83.0,498.0,0.08,0.17,0.21,4.99,1.0,525.0
882,15785019,0.56,False,Oud-Noord,52.39314,4.92747,Entire home/apt,3,2.0,1.0,3,125.0,6,1125,True,0,0,4.7,False,41.67,750.0,0.08,0.1,0.17,4.99,1.0,525.0
883,15854242,1.0,False,Oud-Oost,52.35601,4.91086,Entire home/apt,2,1.0,2.0,5,183.0,2,30,True,0,0,4.8,False,91.5,366.0,0.07,0.15,0.19,4.99,1.0,525.0
884,15861762,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36459,4.93512,Entire home/apt,2,1.0,1.0,10,180.0,4,14,True,0,0,5.0,False,90.0,720.0,0.07,0.12,0.17,4.99,0.0,525.0
885,15911681,0.9600000000000001,False,Centrum-Oost,52.37186,4.90793,Entire home/apt,2,1.0,1.0,1,165.0,5,5,True,1,0,4.97,False,82.5,825.0,0.08,0.12,0.19,4.99,0.0,525.0
886,15926617,0.73,False,Watergraafsmeer,52.34699,4.91347,Entire home/apt,4,2.0,2.0,12,350.0,2,28,True,0,0,4.89,False,87.5,700.0,0.1,0.18,0.31,4.99,0.0,525.0
887,15936857,1.0,False,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,2,1.0,1.0,8,68.0,7,9,True,0,0,4.58,True,34.0,476.0,0.05,0.16,0.14,2.99,0.0,525.0
888,15946060,1.0,True,De Baarsjes - Oud-West,52.36745,4.87642,Private room,2,1.0,1.0,6,120.0,4,15,True,2,3,4.86,False,60.0,480.0,0.07,0.13,0.2,4.99,1.0,525.0
889,15953085,0.71,False,Noord-West,52.40667,4.90481,Entire home/apt,4,3.0,2.0,6,139.0,4,109,True,0,0,5.0,False,34.75,556.0,0.06,0.13,0.17,4.99,1.0,525.0
890,15959684,0.0,False,De Baarsjes - Oud-West,52.36096,4.87733,Entire home/apt,2,1.0,1.0,11,250.0,3,14,True,0,0,5.0,False,125.0,750.0,0.11,0.21,0.21,4.99,1.0,525.0
891,15995195,0.83,True,Centrum-West,52.37168,4.88168,Entire home/apt,2,1.0,1.0,12,350.0,3,1125,True,0,1,4.92,False,175.0,1050.0,0.1,0.3,0.24,4.99,1.0,525.0
892,16003294,1.0,False,Westerpark,52.38307,4.88036,Private room,3,1.0,2.0,8,111.0,3,1125,True,0,0,4.97,False,37.0,333.0,0.06,0.12,0.18,4.99,1.0,525.0
893,16021092,0.64,False,De Baarsjes - Oud-West,52.3605,4.86495,Entire home/apt,4,2.0,3.0,7,200.0,5,60,True,0,0,4.86,False,50.0,1000.0,0.11,0.17,0.29,4.99,1.0,525.0
894,16081933,1.0,True,De Pijp - Rivierenbuurt,52.35828,4.90187,Entire home/apt,2,1.0,1.0,10,170.0,3,30,True,4,6,4.92,False,85.0,510.0,0.09,0.15,0.24,4.99,1.0,525.0
895,16107987,1.0,False,De Baarsjes - Oud-West,52.36307,4.86217,Entire home/apt,2,2.0,1.0,11,250.0,3,30,True,0,0,4.95,False,125.0,750.0,0.08,0.16,0.2,4.99,1.0,525.0
896,16153200,0.5,False,Westerpark,52.38414,4.87603,Entire home/apt,3,1.0,1.0,2,100.0,3,1124,True,0,0,4.83,False,33.33,300.0,0.07,0.1,0.18,4.99,1.0,525.0
897,16153298,0.36999999999999994,False,Centrum-West,52.37972,4.88069,Entire home/apt,6,3.0,3.0,30,800.0,3,100,True,0,0,4.66,True,133.33,2400.0,0.13,0.23,0.4,10.99,1.0,525.0
898,16185181,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37182,4.94153,Entire home/apt,4,2.0,1.0,11,171.0,3,28,True,1,0,4.75,False,42.75,513.0,0.09,0.14,0.19,4.99,1.0,525.0
899,16197958,1.0,True,De Baarsjes - Oud-West,52.36455,4.87381,Entire home/apt,2,1.0,2.0,13,189.0,4,31,True,4,1,4.97,False,94.5,756.0,0.05,0.13,0.17,4.99,1.0,525.0
900,16211736,1.0,True,Westerpark,52.37546,4.87656,Private room,4,2.0,3.0,8,275.0,5,1125,True,0,3,4.81,False,68.75,1375.0,0.1,0.22,0.19,4.99,1.0,525.0
901,16222778,0.5700000000000001,False,Centrum-West,52.38001,4.88587,Private room,2,1.0,1.0,5,91.0,5,30,True,0,3,4.73,False,45.5,455.0,0.06,0.12,0.16,4.99,1.0,525.0
902,16235797,0.5800000000000001,False,Centrum-Oost,52.36468,4.88678,Private room,4,1.0,1.0,6,81.0,1,15,True,0,0,4.53,True,20.25,81.0,0.05,0.12,0.17,4.99,1.0,525.0
903,16247842,0.39,False,Zuid,52.34282,4.84821,Private room,2,1.0,2.0,6,149.0,2,365,True,4,1,4.46,True,74.5,298.0,0.08,0.14,0.19,4.99,1.0,525.0
904,16270813,0.45,False,De Pijp - Rivierenbuurt,52.35378,4.88702,Entire home/apt,4,1.0,2.0,5,239.0,4,1125,True,5,0,4.76,False,59.75,956.0,0.09,0.14,0.23,4.99,1.0,525.0
905,16328805,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36379,4.94369,Entire home/apt,3,2.0,2.0,7,90.0,3,1125,True,0,0,4.63,False,30.0,270.0,0.06,0.12,0.16,4.99,1.0,525.0
906,16350016,0.62,True,Zuid,52.35963,4.86931,Entire home/apt,2,1.0,1.0,10,169.0,3,31,True,0,8,4.9,False,84.5,507.0,0.08,0.19,0.21,4.99,1.0,550.0
907,16355117,0.0,False,Zuid,52.35332,4.85664,Entire home/apt,3,1.0,3.0,14,241.0,14,700,True,5,0,4.86,False,80.33,3374.0,0.05,0.19,0.28,4.99,1.0,550.0
908,16391366,1.0,True,Centrum-West,52.38351,4.88487,Entire home/apt,2,1.0,2.0,16,229.0,4,28,True,0,0,5.0,True,114.5,916.0,0.08,0.23,0.27,4.99,1.0,550.0
909,16404688,0.79,False,Oud-Noord,52.39306,4.93641,Entire home/apt,5,3.0,4.0,7,210.0,5,30,True,0,0,5.0,False,42.0,1050.0,0.09,0.22,0.26,4.99,1.0,550.0
910,16422457,1.0,False,Watergraafsmeer,52.35508,4.94035,Entire home/apt,4,2.0,2.0,9,190.0,3,60,True,0,0,4.89,False,47.5,570.0,0.07,0.14,0.19,4.99,1.0,550.0
911,16438704,1.0,True,Bos en Lommer,52.37677,4.86097,Entire home/apt,4,2.0,2.0,12,260.0,5,1125,True,0,1,4.94,False,65.0,1300.0,0.12,0.27,0.29,4.99,1.0,550.0
912,16486501,0.92,False,Bos en Lommer,52.37756,4.8496,Entire home/apt,4,2.0,2.0,5,207.0,3,1125,True,0,0,4.86,False,51.75,621.0,0.08,0.13,0.27,4.99,1.0,550.0
913,16529952,0.6900000000000001,False,Westerpark,52.37901,4.87583,Entire home/apt,2,1.0,2.0,8,120.0,3,4,True,0,0,4.83,False,60.0,360.0,0.07,0.14,0.2,4.99,1.0,550.0
914,16540398,1.0,False,De Baarsjes - Oud-West,52.36851,4.87315,Entire home/apt,2,1.0,1.0,9,122.0,3,30,True,0,0,5.0,False,61.0,366.0,0.07,0.13,0.23,4.99,1.0,550.0
915,16610138,0.53,False,De Pijp - Rivierenbuurt,52.35448,4.88959,Entire home/apt,3,1.0,1.0,6,115.0,3,1125,True,4,5,4.81,False,38.33,345.0,0.05,0.15,0.19,4.99,1.0,550.0
916,16625355,0.8200000000000001,False,Noord-West,52.40872,4.90547,Entire home/apt,4,4.0,5.0,3,177.0,4,21,True,0,2,4.89,False,44.25,708.0,0.08,0.21,0.16,4.99,1.0,525.0
917,16630995,0.0,False,Oud-Oost,52.35537,4.9075,Entire home/apt,2,1.0,1.0,2,75.0,3,30,True,0,0,4.87,False,37.5,225.0,0.06,0.14,0.14,4.99,1.0,525.0
918,16687949,1.0,True,De Baarsjes - Oud-West,52.37118,4.84928,Private room,3,1.0,2.0,4,77.0,3,30,True,3,5,4.86,False,25.67,231.0,0.06,0.12,0.16,4.99,1.0,525.0
919,16697065,0.47000000000000003,False,Bos en Lommer,52.37962,4.84779,Entire home/apt,2,1.0,1.0,5,102.0,4,60,True,0,0,4.88,False,51.0,408.0,0.05,0.13,0.16,4.99,1.0,525.0
920,16710492,1.0,False,Oud-Oost,52.35042,4.91603,Entire home/apt,3,2.0,2.0,3,185.0,4,1125,True,0,0,4.88,False,61.67,740.0,0.07,0.12,0.22,4.99,1.0,525.0
921,16715510,0.8200000000000001,False,Westerpark,52.38865,4.88074,Entire home/apt,4,2.0,2.0,7,220.0,5,1125,True,0,0,4.94,False,55.0,1100.0,0.08,0.17,0.23,4.99,1.0,525.0
922,16721604,0.25,False,Bos en Lommer,52.37437,4.84651,Entire home/apt,4,2.0,2.0,11,190.0,30,60,True,0,0,4.87,False,47.5,5700.0,0.07,0.13,0.18,4.99,1.0,525.0
923,16751079,0.61,False,Centrum-West,52.3788,4.88539,Entire home/apt,5,3.0,4.0,9,300.0,3,1125,True,0,1,4.91,False,60.0,900.0,0.09,0.29,0.19,4.99,1.0,525.0
924,16775644,1.0,False,Oud-Oost,52.35355,4.91367,Entire home/apt,2,1.0,1.0,7,240.0,3,1125,True,0,0,4.63,False,120.0,720.0,0.05,0.16,0.25,4.99,1.0,525.0
925,16788501,1.0,False,De Baarsjes - Oud-West,52.36615,4.87549,Entire home/apt,2,1.0,2.0,11,184.0,3,1125,True,0,0,4.75,False,92.0,552.0,0.07,0.12,0.18,4.99,1.0,525.0
926,16804355,1.0,True,Centrum-West,52.37764,4.88144,Entire home/apt,2,1.0,1.0,8,295.0,3,1125,True,0,1,4.92,True,147.5,885.0,0.12,0.24,0.2,4.99,1.0,525.0
927,16878229,0.5,False,Slotervaart,52.36177,4.82744,Entire home/apt,6,4.0,4.0,1,100.0,5,1125,True,0,0,4.83,False,16.67,500.0,0.08,0.15,0.16,4.99,1.0,525.0
928,16996727,0.5,False,Westerpark,52.3795,4.87526,Entire home/apt,4,2.0,2.0,15,277.0,3,90,True,0,0,4.95,False,69.25,831.0,0.08,0.18,0.32,4.99,1.0,525.0
929,17007711,0.33,False,IJburg - Zeeburgereiland,52.35821,4.99557,Entire home/apt,5,3.0,5.0,9,250.0,6,1125,True,0,0,4.92,False,50.0,1500.0,0.13,0.16,0.24,4.99,1.0,525.0
930,17011879,0.56,False,Bos en Lommer,52.37696,4.85515,Entire home/apt,4,2.0,4.0,12,275.0,3,1125,True,4,3,4.91,False,68.75,825.0,0.1,0.15,0.22,4.99,1.0,525.0
931,17026187,0.0,False,Noord-Oost,52.40303,4.93719,Entire home/apt,4,2.0,2.0,3,140.0,3,1125,True,0,0,5.0,False,35.0,420.0,0.08,0.19,0.2,4.99,1.0,525.0
932,17026274,0.87,False,De Baarsjes - Oud-West,52.35979,4.85529,Entire home/apt,4,2.0,2.0,11,200.0,3,30,True,0,1,4.92,True,50.0,600.0,0.12,0.2,0.23,4.99,1.0,525.0
933,17042462,0.18,False,De Pijp - Rivierenbuurt,52.35645,4.89497,Entire home/apt,2,1.0,1.0,7,220.0,4,30,True,1,0,4.89,False,110.0,880.0,0.07,0.24,0.23,4.99,1.0,525.0
934,17115931,1.0,False,De Baarsjes - Oud-West,52.36117,4.8616,Entire home/apt,2,1.0,1.0,11,130.0,4,30,True,0,0,5.0,False,65.0,520.0,0.06,0.14,0.17,4.99,1.0,525.0
935,17136286,0.8,False,De Baarsjes - Oud-West,52.36944,4.86961,Entire home/apt,2,1.0,1.0,12,145.0,3,1125,True,0,0,4.88,False,72.5,435.0,0.07,0.13,0.18,4.99,1.0,525.0
936,17150944,0.61,False,Centrum-Oost,52.36044,4.89438,Private room,4,1.0,2.0,14,256.0,2,1125,True,4,6,4.55,True,64.0,512.0,0.09,0.2,0.27,4.99,1.0,525.0
937,17236712,0.0,False,Watergraafsmeer,52.35249,4.94138,Entire home/apt,4,3.0,2.0,11,263.0,4,30,True,0,0,5.0,False,65.75,1052.0,0.04,0.18,0.21,4.99,1.0,525.0
938,17252191,0.67,False,Centrum-West,52.38119,4.88845,Entire home/apt,2,1.0,2.0,9,159.0,3,14,True,0,0,4.98,False,79.5,477.0,0.07,0.2,0.18,4.99,1.0,525.0
939,17297257,0.0,False,Zuid,52.35015,4.84749,Entire home/apt,2,1.0,1.0,9,175.0,2,18,True,0,0,4.94,False,87.5,350.0,0.09,0.14,0.23,4.99,1.0,525.0
940,17327485,0.6,False,Geuzenveld - Slotermeer,52.374886,4.821786,Entire home/apt,4,3.0,2.0,1,100.0,7,19,True,1,0,4.8,False,25.0,700.0,0.07,0.11,0.19,4.99,1.0,525.0
941,17390004,0.51,False,De Pijp - Rivierenbuurt,52.35496,4.89182,Entire home/apt,4,2.0,3.0,7,150.0,4,1125,True,0,1,5.0,False,37.5,600.0,0.08,0.15,0.16,4.99,1.0,525.0
942,17461238,0.67,False,Bos en Lommer,52.37517,4.84677,Entire home/apt,4,3.0,3.0,3,183.0,3,28,True,1,1,4.85,False,45.75,549.0,0.09,0.13,0.19,4.99,1.0,525.0
943,17505754,1.0,True,Zuid,52.35274,4.8787,Private room,2,1.0,1.0,4,121.0,2,60,True,2,6,4.93,False,60.5,242.0,0.06,0.13,0.15,4.99,0.0,470.0
944,17508421,0.79,False,De Baarsjes - Oud-West,52.36258,4.87522,Entire home/apt,2,1.0,1.0,5,125.0,3,1125,True,1,2,4.98,False,62.5,375.0,0.07,0.13,0.17,4.99,0.0,590.0
945,17525219,0.6300000000000001,False,Centrum-West,52.37062,4.88043,Private room,2,1.0,1.0,3,216.0,3,365,True,7,2,4.6,True,108.0,648.0,0.03,0.22,0.21,4.99,0.0,590.0
946,17536444,1.0,True,De Pijp - Rivierenbuurt,52.3569,4.88915,Entire home/apt,4,1.0,1.0,7,189.0,7,1125,True,4,0,4.88,True,47.25,1323.0,0.09,0.15,0.24,4.99,0.0,590.0
947,17564346,0.52,False,Centrum-Oost,52.36155,4.89603,Entire home/apt,2,1.0,1.0,8,185.0,23,1125,True,0,0,5.0,False,92.5,4255.0,0.08,0.17,0.2,4.99,0.0,650.0
948,17565780,0.37,False,De Pijp - Rivierenbuurt,52.35154,4.89123,Entire home/apt,4,3.0,4.0,13,300.0,2,14,True,0,0,5.0,False,75.0,600.0,0.1,0.17,0.26,4.99,0.0,470.0
949,17618917,0.9000000000000001,True,Centrum-West,52.37973,4.89378,Entire home/apt,2,1.0,1.0,9,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.08,0.14,0.2,4.99,0.0,635.0
950,17631393,0.5700000000000001,False,Oud-Noord,52.38474,4.90903,Entire home/apt,4,3.0,5.0,11,300.0,5,7,True,0,0,5.0,False,75.0,1500.0,0.08,0.14,0.24,4.99,0.0,470.0
951,17643789,1.0,False,Noord-West,52.42395,4.88681,Hotel room,4,2.0,4.0,7,169.0,3,60,True,1,0,4.56,True,42.25,507.0,0.07,0.19,0.21,4.99,0.0,470.0
952,17678275,0.88,False,Centrum-Oost,52.36547,4.88371,Entire home/apt,3,1.0,1.0,14,399.0,3,14,True,5,2,4.92,False,133.0,1197.0,0.1,0.26,0.25,4.99,0.0,650.0
953,17688373,0.92,False,De Baarsjes - Oud-West,52.36969,4.86052,Entire home/apt,4,2.0,3.0,12,300.0,4,4,True,0,0,4.88,False,75.0,1200.0,0.02,0.2,0.31,4.99,0.0,470.0
954,17699304,0.86,False,Bos en Lommer,52.37744,4.85262,Entire home/apt,3,1.0,2.0,7,295.0,5,100,True,4,1,4.92,False,98.33,1475.0,0.12,0.19,0.26,4.99,0.0,590.0
955,17724135,0.33,False,Watergraafsmeer,52.35224,4.92836,Entire home/apt,4,2.0,2.0,8,300.0,4,21,True,0,0,4.89,False,75.0,1200.0,0.07,0.14,0.29,4.99,0.0,635.0
956,17759347,0.0,False,Centrum-Oost,52.36099,4.89486,Entire home/apt,2,1.0,1.0,14,299.0,3,1125,True,2,2,4.98,False,149.5,897.0,0.09,0.16,0.24,4.99,1.0,720.0
957,17771718,0.49,False,Buitenveldert - Zuidas,52.33797,4.86804,Entire home/apt,2,1.0,2.0,3,166.0,20,1125,True,5,1,4.83,False,83.0,3320.0,0.08,0.14,0.14,4.99,0.0,590.0
958,17777736,1.0,True,Gaasperdam - Driemond,52.2975,4.99169,Private room,2,1.0,1.0,2,56.0,1,14,True,11,4,4.46,False,28.0,56.0,0.05,0.12,0.14,2.99,0.0,645.0
959,17778084,0.5,False,Oud-Oost,52.35291,4.91482,Entire home/apt,4,2.0,2.0,5,150.0,4,14,True,16,0,4.96,False,37.5,600.0,0.08,0.16,0.21,4.99,0.0,650.0
960,17793367,1.0,True,Centrum-West,52.37799,4.88499,Private room,2,1.0,1.0,12,100.0,3,30,True,1,5,4.99,True,50.0,300.0,0.07,0.15,0.17,4.99,0.0,470.0
961,17821445,0.56,False,Westerpark,52.38479,4.87723,Entire home/apt,4,2.0,3.0,16,350.0,4,1125,True,2,0,4.97,False,87.5,1400.0,0.11,0.28,0.11,4.99,0.0,635.0
962,17846586,0.89,False,Bijlmer-Centrum,52.32137,4.94786,Entire home/apt,4,2.0,2.0,9,275.0,3,21,True,0,0,4.9,False,68.75,825.0,0.09,0.19,0.33,4.99,1.0,720.0
963,17900191,0.9100000000000001,True,Zuid,52.34649,4.8608,Private room,2,1.0,1.0,4,97.0,4,30,True,3,2,4.95,False,48.5,388.0,0.05,0.11,0.17,4.99,0.0,720.0
964,17911026,0.6400000000000001,False,Centrum-West,52.381031,4.886838,Private room,2,1.0,1.0,9,153.0,4,6,True,0,1,5.0,False,76.5,612.0,0.07,0.2,0.25,4.99,0.0,720.0
965,17913931,1.0,False,Slotervaart,52.36659,4.84523,Private room,2,1.0,1.0,2,77.0,2,1124,True,14,1,4.31,False,38.5,154.0,0.05,0.14,0.13,4.99,0.0,720.0
966,17917198,0.54,False,Centrum-West,52.37012,4.8806,Private room,3,1.0,2.0,19,246.0,2,365,True,6,3,4.6,True,82.0,492.0,0.08,0.2,0.25,4.99,0.0,720.0
967,17967394,0.5499999999999999,True,Centrum-West,52.37916,4.89514,Private room,4,2.0,2.0,10,250.0,3,1001,True,2,7,4.85,False,62.5,750.0,0.12,0.13,0.29,4.99,0.0,865.0
968,17968930,1.0,True,Centrum-Oost,52.37323,4.90794,Hotel room,2,1.0,1.0,8,201.0,2,30,True,5,3,4.98,True,100.5,402.0,0.12,0.2,0.24,4.99,0.0,865.0
969,18000413,0.77,False,De Pijp - Rivierenbuurt,52.34048,4.90743,Entire home/apt,2,1.0,1.0,5,123.0,3,10,True,0,0,4.8,True,61.5,369.0,0.05,0.13,0.17,4.99,0.0,665.0
970,18011593,1.0,False,De Baarsjes - Oud-West,52.35871,4.8619,Entire home/apt,2,1.0,1.0,2,96.0,4,1125,True,0,0,5.0,False,48.0,384.0,0.06,0.12,0.15,4.99,0.0,590.0
971,18017858,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37007,4.93717,Entire home/apt,4,2.0,2.0,16,390.0,3,1125,True,0,2,4.95,False,97.5,1170.0,0.04,0.11,0.3,4.99,0.0,590.0
972,18021604,0.2,False,IJburg - Zeeburgereiland,52.35293,5.00111,Entire home/apt,3,2.0,3.0,3,134.0,7,1125,True,0,0,4.89,False,44.67,938.0,0.07,0.15,0.17,4.99,0.0,590.0
973,18057193,0.33,False,IJburg - Zeeburgereiland,52.34874,5.01193,Entire home/apt,6,4.0,5.0,8,220.0,5,15,True,0,0,0.0,False,36.67,1100.0,0.1,0.24,0.23,4.99,1.0,665.0
974,18059130,0.62,True,Centrum-Oost,52.36804,4.89773,Entire home/apt,4,2.0,3.0,13,351.0,3,1122,True,5,3,4.91,False,87.75,1053.0,0.12,0.11,0.25,4.99,0.0,635.0
975,18063880,0.0,False,De Pijp - Rivierenbuurt,52.34483,4.89754,Entire home/apt,4,3.0,4.0,18,320.0,3,1125,True,0,0,4.67,False,80.0,960.0,0.06,0.03,0.31,4.99,0.0,635.0
976,18086951,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34917,4.89479,Entire home/apt,3,2.0,2.0,10,150.0,3,1125,True,0,0,4.91,False,50.0,450.0,0.07,0.22,0.14,4.99,0.0,665.0
977,18115300,0.0,False,Oud-Noord,52.39086,4.93373,Entire home/apt,4,2.0,4.0,8,226.0,5,14,True,6,1,4.71,False,56.5,1130.0,0.06,0.17,0.29,4.99,0.0,750.0
978,18116541,0.71,False,De Pijp - Rivierenbuurt,52.35009,4.88875,Entire home/apt,2,1.0,1.0,5,150.0,28,1125,True,0,0,5.0,True,75.0,4200.0,0.06,0.15,0.22,4.99,0.0,750.0
979,18135326,1.0,False,Oud-Oost,52.36602,4.93165,Entire home/apt,4,3.0,3.0,8,230.0,2,1125,True,0,0,4.5,False,57.5,460.0,0.1,0.24,0.17,4.99,1.0,525.0
980,18145166,1.0,False,IJburg - Zeeburgereiland,52.35814,4.99973,Entire home/apt,4,2.0,3.0,10,215.0,2,1125,True,3,1,4.71,True,53.75,430.0,0.08,0.12,0.19,4.99,1.0,525.0
981,18155399,0.73,False,De Baarsjes - Oud-West,52.35923,4.85851,Entire home/apt,4,2.0,3.0,8,140.0,3,1125,True,0,0,4.25,False,35.0,420.0,0.06,0.11,0.18,4.99,1.0,525.0
982,18155892,0.9400000000000001,False,Westerpark,52.38758,4.88309,Private room,2,1.0,1.0,5,120.0,3,15,True,10,4,4.77,False,60.0,360.0,0.06,0.18,0.2,4.99,1.0,525.0
983,18193212,0.5,False,Gaasperdam - Driemond,52.30515,4.97914,Entire home/apt,2,1.0,1.0,7,100.0,30,30,True,13,0,4.66,True,50.0,3000.0,0.06,0.18,0.17,4.99,1.0,525.0
984,18194727,0.0,False,De Baarsjes - Oud-West,52.36351,4.86178,Entire home/apt,2,1.0,1.0,3,110.0,3,1125,True,0,0,4.92,False,55.0,330.0,0.06,0.19,0.19,4.99,1.0,525.0
985,18225467,0.33,False,Noord-West,52.40916,4.90137,Entire home/apt,5,3.0,3.0,1,62.0,21,91,True,2,0,4.3,False,12.4,1302.0,0.05,0.09,0.15,2.99,1.0,525.0
986,18233200,0.92,False,IJburg - Zeeburgereiland,52.35436,5.00273,Entire home/apt,14,4.0,14.0,7,333.0,3,1125,True,9,4,4.73,False,23.79,999.0,0.03,0.22,0.29,4.99,1.0,525.0
987,18248976,0.9,True,Centrum-West,52.38328,4.88591,Private room,4,2.0,4.0,13,249.0,3,1125,True,7,2,4.9,True,62.25,747.0,0.09,0.12,0.13,4.99,1.0,525.0
988,18261977,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37528195199023,4.9235083032063045,Entire home/apt,2,1.0,1.0,9,250.0,4,1125,True,0,0,5.0,False,125.0,1000.0,0.09,0.26,0.21,4.99,1.0,525.0
